date;home_team;home_score;away_score;away_team;tournament;winner;phase_final;home_team_pourcentage_victoire;home_team_but_mis;home_team_but_enc;away_team_pourcentage_victoire;away_team_but_mis;away_team_but_enc;Rang_home_team;Rang_away_team;Host
2011;Turkey;1;3;Germany;0;0;0;50;1.2;0.9;69.57;2.6;1;30;4;1
2011;Ukraine;3;0;Bulgaria;0;2;0;38.1;1.6;1.5;16.67;0.4;1.4;35;46;1
2011;Uruguay;4;2;Bolivia;0;2;0;63.64;2.3;0.9;0;0.6;1.8;7;102;1
2011;Autre pays;0;7;Haiti;0;0;0;20;0.8;1.8;41.67;1.8;1.2;99;96;1
2011;Wales;2;0;Switzerland;0;2;0;37.5;1.2;1.4;33.33;1.1;1;114;25;1
2011;Egypt;3;0;Autre pays;0;2;0;65.22;2.1;0.9;20;0.8;1.8;36;99;1
2011;Autre pays;0;2;Angola;0;0;0;20;0.8;1.8;31.82;0.9;0.9;99;105;1
2011;Autre pays;0;1;Scotland;0;0;0;20;0.8;1.8;52.94;1.4;1.1;99;66;1
2011;Nigeria;2;2;Autre pays;0;1;0;50;1.7;0.8;20;0.8;1.8;39;99;1
2011;South Africa;0;0;Autre pays;0;1;0;52.17;1.4;0.4;20;0.8;1.8;38;99;1
2011;Autre pays;0;2;Ghana;0;0;0;20;0.8;1.8;45.45;1.1;0.8;99;15;1
2011;Tunisia;2;0;Togo;0;2;0;38.1;1.8;1;12.5;0.8;1.7;61;109;1
2011;United States;1;0;Honduras;0;2;0;37.04;1.1;1.3;31.25;1.2;1.4;22;43;1
2011;Algeria;2;0;Autre pays;0;2;0;33.33;0.7;1.4;20;0.8;1.8;41;99;1
2011;Ivory Coast;2;1;Autre pays;0;2;0;68.42;2.1;1;20;0.8;1.8;21;99;1
2011;Autre pays;0;2;Senegal;0;0;0;20;0.8;1.8;60;1.7;0.7;99;40;1
2011;Morocco;3;1;Autre pays;0;2;0;50;1.4;0.5;20;0.8;1.8;73;99;1
2011;Autre pays;1;1;Romania;0;1;0;20;0.8;1.8;26.09;1.2;1.2;99;42;1
2011;Australia;3;0;Autre pays;0;2;0;62.96;1.6;0.7;20;0.8;1.8;20;99;1
2011;Autre pays;0;2;Poland;0;0;0;20;0.8;1.8;38.46;1.4;1.3;99;71;1
2011;Bolivia;1;2;Colombia;0;0;0;0;0.6;1.8;42.86;1;0.7;102;50;1
2011;Bulgaria;0;1;Wales;0;0;0;16.67;0.4;1.4;37.5;1.2;1.4;46;114;1
2011;Canada;0;0;Autre pays;0;1;0;38.89;1.6;1.1;20;0.8;1.8;77;99;1
2011;Chile;4;2;Peru;0;2;0;53.57;1.5;1;42.86;1.1;0.8;13;54;1
2011;China PR;0;1;Iraq;0;0;0;58.82;1.8;0.9;50;1.2;1;75;89;1
2011;Croatia;2;0;Autre pays;0;2;0;61.9;1.5;0.5;20;0.8;1.8;10;99;1
2011;Denmark;2;1;Portugal;0;2;0;52.63;1.5;0.9;63.16;2.5;0.9;27;8;1
2011;El Salvador;4;0;Autre pays;0;2;0;46.15;1.8;1.4;20;0.8;1.8;87;99;1
2011;Autre pays;1;1;Cameroon;0;1;0;20;0.8;1.8;34.78;1.6;1.1;99;49;1
2011;Autre pays;0;2;Ukraine;0;0;0;20;0.8;1.8;38.1;1.6;1.5;99;35;1
2011;France;1;1;Bosnia and Herzegovina;0;1;0;52.17;1.3;0.6;40;1.5;1.4;19;45;1
2011;Autre pays;1;2;Greece;0;0;0;20;0.8;1.8;47.62;1.1;0.8;99;12;1
2011;Germany;3;1;Belgium;0;2;0;69.57;2.6;1;42.11;1.5;1.1;4;37;1
2011;Ghana;0;0;Nigeria;0;1;0;45.45;1.1;0.8;50;1.7;0.8;15;39;1
2011;Haiti;2;2;Autre pays;0;1;0;41.67;1.8;1.2;20;0.8;1.8;96;99;1
2011;Honduras;2;1;Jamaica;0;2;0;31.25;1.2;1.4;52.17;1.4;1.1;43;55;1
2011;Hungary;0;0;Autre pays;0;1;0;55;2;1.4;20;0.8;1.8;52;99;1
2011;Indonesia;2;3;Autre pays;0;0;0;47.83;1.8;1.7;20;0.8;1.8;130;99;1
2011;Iran;6;0;Autre pays;0;2;0;76.92;2.1;0.6;20;0.8;1.8;47;99;1
2011;Republic of Ireland;2;1;Autre pays;0;2;0;56.52;1.7;0.7;20;0.8;1.8;34;99;1
2011;Italy;3;0;Northern Ireland;0;2;0;52.38;1.4;0.6;11.11;0.6;1.7;9;65;1
2011;Japan;8;0;Autre pays;0;2;0;51.72;1.6;0.8;20;0.8;1.8;14;99;1
2011;Autre pays;0;0;Austria;0;1;0;20;0.8;1.8;27.78;1.4;1.7;99;74;1
2011;North Korea;0;1;Autre pays;0;0;0;35.29;1.1;0.8;20;0.8;1.8;;99;1
2011;South Korea;2;1;United Arab Emirates;0;2;0;59.38;1.8;0.9;37.04;1.4;1.2;31;111;1
2011;Autre pays;2;2;Kuwait;0;1;0;20;0.8;1.8;44.19;1.7;1;99;101;1
2011;Autre pays;1;4;Czech Republic;0;0;0;20;0.8;1.8;45;1.5;1;99;32;1
2011;Autre pays;1;1;Slovakia;0;1;0;20;0.8;1.8;33.33;1;1.2;99;26;1
2011;Autre pays;0;2;Israel;0;0;0;20;0.8;1.8;43.75;1.4;1.6;99;33;1
2011;Mexico;1;2;Brazil;0;0;0;56.76;1.8;0.8;65.22;1.7;0.5;28;3;1
2011;Norway;3;1;Autre pays;0;2;0;61.11;1.3;1;20;0.8;1.8;11;99;1
2011;Panama;5;1;Autre pays;0;2;0;64.52;1.8;0.8;20;0.8;1.8;67;99;1
2011;Paraguay;1;1;Uruguay;0;1;0;35.48;1.4;1;63.64;2.3;0.9;23;7;1
2011;Russia;6;0;Autre pays;0;2;0;50;1.2;0.6;20;0.8;1.8;18;99;1
2011;Slovenia;1;0;Serbia;0;2;0;47.06;1.5;0.9;39.13;1.2;1;17;16;1
2011;Spain;3;1;Scotland;0;2;0;72.73;2.5;1.1;52.94;1.4;1.1;1;66;1
2011;Sweden;3;2;Netherlands;0;2;0;69.57;2.1;0.8;71.43;2.7;0.9;28;2;1
2011;Switzerland;2;0;Autre pays;0;2;0;33.33;1.1;1;20;0.8;1.8;25;99;1
2011;Autre pays;0;0;Saudi Arabia;0;1;0;20;0.8;1.8;31.03;1;0.7;99;88;1
2011;Trinidad and Tobago;4;0;Autre pays;0;2;0;50;1.4;0.9;20;0.8;1.8;95;99;1
2011;Turkey;1;0;Autre pays;0;2;0;50;1.2;0.9;20;0.8;1.8;30;99;1
2011;United States;0;1;Ecuador;0;0;0;37.04;1.1;1.3;33.33;1.4;1.1;22;64;1
2011;Autre pays;1;0;Argentina;0;2;0;20;0.8;1.8;56.67;1.9;0.9;99;5;1
2011;Kuwait;0;1;Autre pays;0;0;0;44.19;1.7;1;20;0.8;1.8;101;99;1
2011;Iraq;1;0;Autre pays;0;2;0;50;1.2;1;20;0.8;1.8;89;99;1
2011;Autre pays;0;2;Brazil;0;0;0;20;0.8;1.8;65.22;1.7;0.5;99;3;1
2011;Autre pays;1;0;Haiti;0;2;0;20;0.8;1.8;41.67;1.8;1.2;99;96;1
2011;Argentina;1;1;Bolivia;0;1;0;56.67;1.9;0.9;0;0.6;1.8;5;102;1
2011;Autre pays;1;1;Iran;0;1;0;20;0.8;1.8;76.92;2.1;0.6;99;47;1
2011;Belgium;2;1;Romania;0;2;0;42.11;1.5;1.1;26.09;1.2;1.2;37;42;1
2011;Bosnia and Herzegovina;0;0;Portugal;0;1;0;40;1.5;1.4;63.16;2.5;0.9;45;8;1
2011;Cameroon;3;1;Autre pays;0;2;0;34.78;1.6;1.1;20;0.8;1.8;49;99;1
2011;Colombia;1;1;Autre pays;0;1;0;42.86;1;0.7;20;0.8;1.8;50;99;1
2011;Autre pays;1;2;Scotland;0;0;0;20;0.8;1.8;52.94;1.4;1.1;99;66;1
2011;Czech Republic;2;0;Autre pays;0;2;0;45;1.5;1;20;0.8;1.8;32;99;1
2011;Denmark;2;0;Sweden;0;2;0;52.63;1.5;0.9;69.57;2.1;0.8;27;28;1
2011;Autre pays;0;4;Republic of Ireland;0;0;0;20;0.8;1.8;56.52;1.7;0.7;99;34;1
2011;France;1;0;United States;0;2;0;52.17;1.3;0.6;37.04;1.1;1.3;19;22;1
2011;Greece;1;1;Russia;0;1;0;47.62;1.1;0.8;50;1.2;0.6;12;18;1
2011;Autre pays;1;1;Togo;0;1;0;20;0.8;1.8;12.5;0.8;1.7;99;109;1
2011;Autre pays;2;1;Trinidad and Tobago;0;2;0;20;0.8;1.8;50;1.4;0.9;99;95;1
2011;Hungary;5;0;Autre pays;0;2;0;55;2;1.4;20;0.8;1.8;52;99;1
2011;Iraq;1;0;China PR;0;2;0;50;1.2;1;58.82;1.8;0.9;89;75;1
2011;Kuwait;0;1;Autre pays;0;0;0;44.19;1.7;1;20;0.8;1.8;101;99;1
2011;Mexico;2;0;Serbia;0;2;0;56.76;1.8;0.8;39.13;1.2;1;28;16;1
2011;Morocco;0;1;Autre pays;0;0;0;50;1.4;0.5;20;0.8;1.8;73;99;1
2011;Netherlands;0;0;Switzerland;0;1;0;71.43;2.7;0.9;33.33;1.1;1;2;25;1
2011;Autre pays;1;0;Australia;0;2;0;20;0.8;1.8;62.96;1.6;0.7;99;20;1
2011;Panama;2;0;Costa Rica;0;2;0;64.52;1.8;0.8;21.88;1;1.4;67;56;1
2011;Paraguay;2;1;Ecuador;0;2;0;35.48;1.4;1;33.33;1.4;1.1;23;64;1
2011;Poland;0;2;Italy;0;0;0;38.46;1.4;1.3;52.38;1.4;0.6;71;9;1
2011;Autre pays;4;0;Indonesia;0;2;0;20;0.8;1.8;47.83;1.8;1.7;99;130;1
2011;Saudi Arabia;3;0;Autre pays;0;2;0;31.03;1;0.7;20;0.8;1.8;88;99;1
2011;Autre pays;0;0;Canada;0;1;0;20;0.8;1.8;38.89;1.6;1.1;99;77;1
2011;Autre pays;1;3;El Salvador;0;0;0;20;0.8;1.8;46.15;1.8;1.4;99;87;1
2011;Autre pays;0;4;Japan;0;0;0;20;0.8;1.8;51.72;1.6;0.8;99;14;1
2011;Turkey;0;3;Croatia;0;0;0;50;1.2;0.9;61.9;1.5;0.5;30;10;1
2011;Ukraine;3;3;Germany;0;1;0;38.1;1.6;1.5;69.57;2.6;1;35;4;1
2011;United Arab Emirates;0;2;South Korea;0;0;0;37.04;1.4;1.2;59.38;1.8;0.9;111;31;1
2011;Uruguay;4;0;Chile;0;2;0;63.64;2.3;0.9;53.57;1.5;1;7;13;1
2011;Autre pays;1;0;North Korea;0;2;0;20;0.8;1.8;35.29;1.1;0.8;99;;1
2011;Algeria;1;0;Tunisia;0;2;0;33.33;0.7;1.4;38.1;1.8;1;41;61;1
2011;England;1;0;Spain;0;2;0;70.59;1.9;0.8;72.73;2.5;1.1;6;1;1
2011;Nigeria;0;0;Autre pays;0;1;0;50;1.7;0.8;20;0.8;1.8;39;99;1
2011;South Africa;1;1;Ivory Coast;0;1;0;52.17;1.4;0.4;68.42;2.1;1;38;21;1
2011;Wales;4;1;Norway;0;2;0;37.5;1.2;1.4;61.11;1.3;1;114;11;1
2011;Morocco;1;1;Cameroon;0;1;0;50;1.4;0.5;34.78;1.6;1.1;73;49;1
2011;Brazil;2;0;Egypt;0;2;0;65.22;1.7;0.5;65.22;2.1;0.9;3;36;1
2011;Honduras;2;0;Serbia;0;2;0;31.25;1.2;1.4;39.13;1.2;1;43;16;1
2011;Canada;4;0;Autre pays;0;2;0;38.89;1.6;1.1;20;0.8;1.8;77;99;1
2011;Chile;2;0;Paraguay;0;2;0;53.57;1.5;1;35.48;1.4;1;13;23;1
2011;Colombia;1;2;Argentina;0;0;0;42.86;1;0.7;56.67;1.9;0.9;50;5;1
2011;Costa Rica;2;2;Spain;0;1;0;21.88;1;1.4;72.73;2.5;1.1;56;1;1
2011;Croatia;0;0;Turkey;0;1;0;61.9;1.5;0.5;50;1.2;0.9;10;30;1
2011;Denmark;2;1;Autre pays;0;2;0;52.63;1.5;0.9;20;0.8;1.8;27;99;1
2011;Ecuador;2;0;Peru;0;2;0;33.33;1.4;1.1;42.86;1.1;0.8;64;54;1
2011;El Salvador;4;0;Autre pays;0;2;0;46.15;1.8;1.4;20;0.8;1.8;87;99;1
2011;England;1;0;Sweden;0;2;0;70.59;1.9;0.8;69.57;2.1;0.8;6;28;1
2011;France;0;0;Belgium;0;1;0;52.17;1.3;0.6;42.11;1.5;1.1;19;37;1
2011;Germany;3;0;Netherlands;0;2;0;69.57;2.6;1;71.43;2.7;0.9;4;2;1
2011;Ghana;2;1;Autre pays;0;2;0;45.45;1.1;0.8;20;0.8;1.8;15;99;1
2011;Greece;1;3;Romania;0;0;0;47.62;1.1;0.8;26.09;1.2;1.2;12;42;1
2011;Haiti;2;1;Autre pays;0;2;0;41.67;1.8;1.2;20;0.8;1.8;96;99;1
2011;Indonesia;1;4;Iran;0;0;0;47.83;1.8;1.7;76.92;2.1;0.6;130;47;1
2011;Republic of Ireland;1;1;Autre pays;0;1;0;56.52;1.7;0.7;20;0.8;1.8;34;99;1
2011;Italy;0;1;Uruguay;0;0;0;52.38;1.4;0.6;63.64;2.3;0.9;9;7;1
2011;Autre pays;1;3;Iraq;0;0;0;20;0.8;1.8;50;1.2;1;99;89;1
2011;North Korea;1;0;Japan;0;2;0;35.29;1.1;0.8;51.72;1.6;0.8;;14;1
2011;Kuwait;2;1;United Arab Emirates;0;2;0;44.19;1.7;1;37.04;1.4;1.2;101;111;1
2011;Autre pays;2;1;South Korea;0;2;0;20;0.8;1.8;59.38;1.8;0.9;99;31;1
2011;Autre pays;0;1;Switzerland;0;0;0;20;0.8;1.8;33.33;1.1;1;99;25;1
2011;Autre pays;0;1;Czech Republic;0;0;0;20;0.8;1.8;45;1.5;1;99;32;1
2011;Nigeria;2;0;Autre pays;0;2;0;50;1.7;0.8;20;0.8;1.8;39;99;1
2011;Panama;3;0;Autre pays;0;2;0;64.52;1.8;0.8;20;0.8;1.8;67;99;1
2011;Poland;2;1;Hungary;0;2;0;38.46;1.4;1.3;55;2;1.4;71;52;1
2011;Portugal;6;2;Bosnia and Herzegovina;0;2;0;63.16;2.5;0.9;40;1.5;1.4;8;45;1
2011;Saudi Arabia;0;0;Autre pays;0;1;0;31.03;1;0.7;20;0.8;1.8;88;99;1
2011;Autre pays;0;4;China PR;0;0;0;20;0.8;1.8;58.82;1.8;0.9;99;75;1
2011;Slovenia;2;3;United States;0;0;0;47.06;1.5;0.9;37.04;1.1;1.3;17;22;1
2011;Autre pays;0;1;Australia;0;0;0;20;0.8;1.8;62.96;1.6;0.7;99;20;1
2011;Togo;1;0;Autre pays;0;2;0;12.5;0.8;1.7;20;0.8;1.8;109;99;1
2011;Trinidad and Tobago;2;0;Autre pays;0;2;0;50;1.4;0.9;20;0.8;1.8;95;99;1
2011;Ukraine;2;1;Austria;0;2;0;38.1;1.6;1.5;27.78;1.4;1.7;35;74;1
2011;Autre pays;1;0;Bolivia;0;2;0;20;0.8;1.8;0;0.6;1.8;99;102;1
2011;Autre pays;2;1;South Africa;0;2;0;20;0.8;1.8;52.17;1.4;0.4;99;38;1
2011;Cuba;1;1;Costa Rica;0;1;0;35.29;1.2;1.7;21.88;1;1.4;81;56;1
2011;Angola;1;1;Cameroon;0;1;0;31.82;0.9;0.9;34.78;1.6;1.1;105;49;1
2011;Angola;1;0;Autre pays;0;2;0;31.82;0.9;0.9;20;0.8;1.8;105;99;1
2011;Chile;3;2;Paraguay;0;2;0;53.57;1.5;1;35.48;1.4;1;13;23;1
2011;Angola;0;0;Autre pays;0;1;0;31.82;0.9;0.9;20;0.8;1.8;105;99;1
2011;Autre pays;0;2;Costa Rica;0;0;0;20;0.8;1.8;21.88;1;1.4;99;56;1
2011;Autre pays;0;2;Tunisia;0;0;0;20;0.8;1.8;38.1;1.8;1;99;61;1
2011;Autre pays;0;0;Tunisia;0;1;0;20;0.8;1.8;38.1;1.8;1;99;61;1
2012;Autre pays;0;0;South Africa;0;1;0;20;0.8;1.8;40;1.1;0.6;99;68;1
2012;Tunisia;3;0;Autre pays;0;2;0;52;1.9;1;20;0.8;1.8;46;99;1
2012;Nigeria;0;0;Angola;0;1;0;45.45;1.6;0.8;32;0.9;0.7;60;84;1
2012;Senegal;1;0;Autre pays;0;2;0;36.84;1.1;1.1;20;0.8;1.8;63;99;1
2012;Tunisia;0;2;Ivory Coast;0;0;0;52;1.9;1;77.27;2.1;0.6;46;16;1
2012;Angola;3;1;Autre pays;0;2;0;32;0.9;0.7;20;0.8;1.8;84;99;1
2012;Ivory Coast;1;0;Autre pays;0;2;0;77.27;2.1;0.6;20;0.8;1.8;16;99;1
2012;Kuwait;1;0;Autre pays;0;2;0;38.89;1.1;1.2;20;0.8;1.8;87;99;1
2012;Autre pays;0;2;Sweden;0;0;0;20;0.8;1.8;69.23;2.2;1.2;99;17;1
2012;Autre pays;0;1;Norway;0;0;0;20;0.8;1.8;47.37;1.3;1.1;99;26;1
2012;Senegal;1;2;Autre pays;0;0;0;36.84;1.1;1.1;20;0.8;1.8;63;99;1
2012;United States;1;0;Autre pays;0;2;0;48.39;1.3;1.1;20;0.8;1.8;28;99;1
2012;Autre pays;1;2;Angola;0;0;0;20;0.8;1.8;32;0.9;0.7;99;84;1
2012;Ivory Coast;1;0;Autre pays;0;2;0;77.27;2.1;0.6;20;0.8;1.8;16;99;1
2012;Autre pays;1;0;Iraq;0;2;0;20;0.8;1.8;42.11;1;0.9;99;74;1
2012;Trinidad and Tobago;2;3;Autre pays;0;0;0;55.56;2.2;0.8;20;0.8;1.8;82;99;1
2012;Morocco;1;2;Tunisia;0;0;0;31.58;1.2;1.2;52;1.9;1;70;46;1
2012;Ghana;1;0;Autre pays;0;2;0;50;1.5;0.7;20;0.8;1.8;25;99;1
2012;Autre pays;2;1;Senegal;0;2;0;20;0.8;1.8;36.84;1.1;1.1;99;63;1
2012;Mexico;3;1;Autre pays;0;2;0;66.67;1.9;0.8;20;0.8;1.8;19;99;1
2012;Panama;0;1;United States;0;0;0;58.82;1.5;0.7;48.39;1.3;1.1;46;28;1
2012;Ivory Coast;2;0;Autre pays;0;2;0;77.27;2.1;0.6;20;0.8;1.8;16;99;1
2012;Autre pays;2;2;Angola;0;1;0;20;0.8;1.8;32;0.9;0.7;99;84;1
2012;Autre pays;3;2;Morocco;0;2;0;20;0.8;1.8;31.58;1.2;1.2;99;70;1
2012;Autre pays;1;2;Tunisia;0;0;0;20;0.8;1.8;52;1.9;1;99;46;1
2012;Romania;4;0;Autre pays;0;2;0;45.83;1.6;1;20;0.8;1.8;52;99;1
2012;Ghana;2;0;Autre pays;0;2;0;50;1.5;0.7;20;0.8;1.8;25;99;1
2012;Autre pays;2;1;Senegal;0;2;0;20;0.8;1.8;36.84;1.1;1.1;99;63;1
2012;United Arab Emirates;1;0;Autre pays;0;2;0;48;1.9;1.3;20;0.8;1.8;119;99;1
2012;Ivory Coast;2;0;Angola;0;2;0;77.27;2.1;0.6;32;0.9;0.7;16;84;1
2012;Autre pays;1;0;Tunisia;0;2;0;20;0.8;1.8;52;1.9;1;99;46;1
2012;Autre pays;0;1;Morocco;0;0;0;20;0.8;1.8;31.58;1.2;1.2;99;70;1
2012;Ghana;1;1;Autre pays;0;1;0;50;1.5;0.7;20;0.8;1.8;25;99;1
2012;Autre pays;0;3;Ivory Coast;0;0;0;20;0.8;1.8;77.27;2.1;0.6;99;16;1
2012;Ghana;2;1;Tunisia;0;2;0;50;1.5;0.7;52;1.9;1;25;46;1
2012;Autre pays;0;1;Ivory Coast;0;0;0;20;0.8;1.8;77.27;2.1;0.6;99;16;1
2012;Autre pays;1;0;Ghana;0;2;0;20;0.8;1.8;50;1.5;0.7;99;25;1
2012;Ghana;0;2;Autre pays;0;0;0;50;1.5;0.7;20;0.8;1.8;25;99;1
2012;Autre pays;0;0;Ivory Coast;0;1;0;20;0.8;1.8;77.27;2.1;0.6;99;16;1
2012;Autre pays;0;2;Nigeria;0;0;0;20;0.8;1.8;45.45;1.6;0.8;99;60;1
2012;Paraguay;2;0;Chile;0;2;0;38.71;1.2;1.3;39.29;1.5;1.5;22;11;1
2012;North Korea;1;1;Kuwait;0;1;0;55.56;1.4;0.4;38.89;1.1;1.2;;87;1
2012;China PR;2;0;Kuwait;0;2;0;53.85;1.9;1.2;38.89;1.1;1.2;73;87;1
2012;Jamaica;1;0;Cuba;0;2;0;44.44;1.3;1.1;26.09;0.7;1.7;60;145;1
2012;Paraguay;2;1;Autre pays;0;2;0;38.71;1.2;1.3;20;0.8;1.8;22;99;1
2012;Iran;2;2;Autre pays;0;1;0;58.06;1.8;0.5;20;0.8;1.8;45;99;1
2012;Jamaica;3;0;Cuba;0;2;0;44.44;1.3;1.1;26.09;0.7;1.7;60;145;1
2012;Japan;3;1;Iceland;0;2;0;62.96;2;0.6;31.25;1.1;1.7;23;131;1
2012;United Arab Emirates;3;0;Autre pays;0;2;0;48;1.9;1.3;20;0.8;1.8;119;99;1
2012;South Korea;4;2;Autre pays;0;2;0;57.69;2.1;1.2;20;0.8;1.8;35;99;1
2012;Egypt;5;0;Autre pays;0;2;0;63.33;2.1;0.7;20;0.8;1.8;48;99;1
2012;Autre pays;0;2;Serbia;0;0;0;20;0.8;1.8;30.43;1;1;99;34;1
2012;Bosnia and Herzegovina;1;2;Brazil;0;0;0;50;1.8;1;62.07;2;0.8;29;5;1
2012;Autre pays;0;4;Trinidad and Tobago;0;0;0;20;0.8;1.8;55.56;2.2;0.8;99;82;1
2012;Autre pays;3;1;Canada;0;2;0;20;0.8;1.8;47.62;1.5;1;99;77;1
2012;Australia;4;2;Saudi Arabia;0;2;0;63.33;2.2;0.7;25.93;1.1;1.1;24;92;1
2012;Austria;3;1;Autre pays;0;2;0;31.58;1.4;1.5;20;0.8;1.8;58;99;1
2012;Autre pays;10;0;Indonesia;0;2;0;20;0.8;1.8;21.05;0.9;2.1;99;151;1
2012;Bolivia;1;0;Cuba;0;2;0;16;0.9;1.6;26.09;0.7;1.7;110;145;1
2012;Chile;1;1;Ghana;0;1;0;39.29;1.5;1.5;50;1.5;0.7;11;25;1
2012;China PR;3;1;Autre pays;0;2;0;53.85;1.9;1.2;20;0.8;1.8;73;99;1
2012;Croatia;1;3;Sweden;0;0;0;50;1.5;1;69.23;2.2;1.2;8;17;1
2012;Autre pays;0;0;Serbia;0;1;0;20;0.8;1.8;30.43;1;1;99;34;1
2012;Denmark;0;2;Russia;0;0;0;42.86;1.4;1.3;50;1.5;0.5;9;13;1
2012;Ecuador;2;0;Honduras;0;2;0;44;1.5;1;36.67;1.4;1.1;36;55;1
2012;Egypt;1;0;Autre pays;0;2;0;63.33;2.1;0.7;20;0.8;1.8;48;99;1
2012;El Salvador;0;2;Autre pays;0;0;0;46.88;1.8;1.4;20;0.8;1.8;55;99;1
2012;England;2;3;Netherlands;0;0;0;59.09;1.8;0.9;54.17;2.4;1.1;6;4;1
2012;Autre pays;1;2;Algeria;0;0;0;20;0.8;1.8;66.67;1.7;0.8;99;32;1
2012;Germany;1;2;France;0;0;0;62.96;2.5;1.4;55.56;1.4;0.6;3;14;1
2012;Greece;1;1;Belgium;0;1;0;52;1.2;0.8;45;1.6;0.9;15;54;1
2012;Autre pays;0;1;Cameroon;0;0;0;20;0.8;1.8;44;1.4;0.9;99;64;1
2012;Hungary;1;1;Bulgaria;0;1;0;55;1.8;1.1;22.22;0.6;1.2;31;90;1
2012;Iran;2;2;Autre pays;0;1;0;58.06;1.8;0.5;20;0.8;1.8;45;99;1
2012;Iraq;7;1;Autre pays;0;2;0;42.11;1;0.9;20;0.8;1.8;74;99;1
2012;Republic of Ireland;1;1;Czech Republic;0;1;0;50;1.5;1;40;1.3;1;18;27;1
2012;Israel;2;3;Ukraine;0;0;0;35.29;1.5;1.6;33.33;1.3;1.4;81;52;1
2012;Italy;0;1;United States;0;0;0;50;1.3;1;48.39;1.3;1.1;12;28;1
2012;Ivory Coast;0;0;Autre pays;0;1;0;77.27;2.1;0.6;20;0.8;1.8;16;99;1
2012;Japan;0;1;Autre pays;0;0;0;62.96;2;0.6;20;0.8;1.8;23;99;1
2012;Autre pays;2;1;Togo;0;2;0;20;0.8;1.8;27.78;0.8;1.4;99;98;1
2012;South Korea;2;0;Kuwait;0;2;0;57.69;2.1;1.2;38.89;1.1;1.2;35;87;1
2012;Mexico;0;2;Colombia;0;0;0;66.67;1.9;0.8;61.9;1.5;0.6;19;20;1
2012;Autre pays;2;1;Iceland;0;2;0;20;0.8;1.8;31.25;1.1;1.7;99;131;1
2012;Morocco;2;0;Autre pays;0;2;0;31.58;1.2;1.2;20;0.8;1.8;70;99;1
2012;New Zealand;2;3;Jamaica;0;0;0;50;1.8;1.3;44.44;1.3;1.1;100;60;1
2012;Northern Ireland;0;3;Norway;0;0;0;5.88;0.8;2.3;47.37;1.3;1.1;103;26;1
2012;Paraguay;1;0;Panama;0;2;0;38.71;1.2;1.3;58.82;1.5;0.7;22;46;1
2012;Poland;0;0;Portugal;0;1;0;44.44;1.2;0.9;50;1.8;0.9;62;10;1
2012;Romania;1;1;Uruguay;0;1;0;45.83;1.6;1;42.31;1.6;1.3;52;2;1
2012;Autre pays;0;0;Nigeria;0;1;0;20;0.8;1.8;45.45;1.6;0.8;99;60;1
2012;Slovenia;1;1;Scotland;0;1;0;29.41;1.1;1.3;44.44;1.3;1.3;30;41;1
2012;South Africa;0;0;Senegal;0;1;0;40;1.1;0.6;36.84;1.1;1.1;68;63;1
2012;Spain;5;0;Autre pays;0;2;0;78.57;2.6;0.5;20;0.8;1.8;1;99;1
2012;Switzerland;1;3;Argentina;0;0;0;55.56;1.6;0.9;53.12;1.9;1;21;7;1
2012;Autre pays;1;1;North Korea;0;1;0;20;0.8;1.8;55.56;1.4;0.4;99;;1
2012;Tunisia;1;1;Peru;0;1;0;52;1.9;1;32.14;0.9;1;46;37;1
2012;Turkey;1;2;Slovakia;0;0;0;40.91;1.3;1.1;38.89;0.9;1.2;33;39;1
2012;United Arab Emirates;4;2;Autre pays;0;2;0;48;1.9;1.3;20;0.8;1.8;119;99;1
2012;Wales;0;1;Costa Rica;0;0;0;35.29;0.9;1.7;28.57;1.3;1.2;38;65;1
2012;Egypt;0;0;Autre pays;0;1;0;63.33;2.1;0.7;20;0.8;1.8;48;99;1
2012;North Korea;2;0;Autre pays;0;2;0;55.56;1.4;0.4;20;0.8;1.8;;99;1
2012;Autre pays;0;2;North Korea;0;0;0;20;0.8;1.8;55.56;1.4;0.4;99;;1
2012;North Korea;4;0;Autre pays;0;2;0;55.56;1.4;0.4;20;0.8;1.8;;99;1
2012;North Korea;2;0;Autre pays;0;2;0;55.56;1.4;0.4;20;0.8;1.8;;99;1
2012;Autre pays;1;2;North Korea;0;0;0;20;0.8;1.8;55.56;1.4;0.4;99;;1
2012;Chile;3;1;Peru;0;2;0;39.29;1.5;1.5;32.14;0.9;1;11;37;1
2012;Jamaica;0;0;Costa Rica;0;1;0;44.44;1.3;1.1;28.57;1.3;1.2;60;65;1
2012;Egypt;2;1;Autre pays;0;2;0;63.33;2.1;0.7;20;0.8;1.8;48;99;1
2012;Egypt;4;0;Autre pays;0;2;0;63.33;2.1;0.7;20;0.8;1.8;48;99;1
2012;Costa Rica;1;1;Honduras;0;1;0;28.57;1.3;1.2;36.67;1.4;1.1;65;55;1
2012;Peru;0;3;Chile;0;0;0;32.14;0.9;1;39.29;1.5;1.5;37;11;1
2012;Egypt;3;2;Nigeria;0;2;0;63.33;2.1;0.7;45.45;1.6;0.8;48;60;1
2012;Egypt;3;0;Autre pays;0;2;0;63.33;2.1;0.7;20;0.8;1.8;48;99;1
2012;Egypt;0;0;Iraq;0;1;0;63.33;2.1;0.7;42.11;1;0.9;48;74;1
